source_ref_id,source_file,source_sheet,source_row,source_column_or_cell_range,source_field,raw_value,raw_status,orderable_rpo,ref_rpo,source_detail_raw
staging_variant_matrix_rows.csv:Interior 3:82:5028f6a6f9,staging_variant_matrix_rows.csv,Interior 3,82,z06_3lz_h67,variant_matrix_row,"Steering wheel, heated",■,,KI3,"Steering wheel, heated"
staging_variant_matrix_rows.csv:Interior 3:82:7ad2c1e68e,staging_variant_matrix_rows.csv,Interior 3,82,z06_1lz_h67,variant_matrix_row,"Steering wheel, heated",--,,KI3,"Steering wheel, heated"
staging_variant_matrix_rows.csv:Interior 3:82:993efb96d4,staging_variant_matrix_rows.csv,Interior 3,82,z06_2lz_h67,variant_matrix_row,"Steering wheel, heated",■,,KI3,"Steering wheel, heated"
staging_variant_matrix_rows.csv:Interior 3:82:af85bc52fd,staging_variant_matrix_rows.csv,Interior 3,82,z06_3lz_h07,variant_matrix_row,"Steering wheel, heated",■,,KI3,"Steering wheel, heated"
staging_variant_matrix_rows.csv:Interior 3:83:0c889c7fd3,staging_variant_matrix_rows.csv,Interior 3,83,z06_1lz_h07,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:83:39774624e3,staging_variant_matrix_rows.csv,Interior 3,83,z06_2lz_h67,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:83:5df00a8a86,staging_variant_matrix_rows.csv,Interior 3,83,z06_3lz_h07,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:83:8219f7c055,staging_variant_matrix_rows.csv,Interior 3,83,z06_1lz_h67,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:83:dc963f9043,staging_variant_matrix_rows.csv,Interior 3,83,z06_2lz_h07,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:83:ef7d015da8,staging_variant_matrix_rows.csv,Interior 3,83,z06_3lz_h67,variant_matrix_row,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",S,,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center"
staging_variant_matrix_rows.csv:Interior 3:84:070825e750,staging_variant_matrix_rows.csv,Interior 3,84,z06_1lz_h67,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",--,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:84:25c856fba7,staging_variant_matrix_rows.csv,Interior 3,84,z06_1lz_h07,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",--,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:84:2751a623bd,staging_variant_matrix_rows.csv,Interior 3,84,z06_3lz_h07,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A2,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:84:3b2fc80e5a,staging_variant_matrix_rows.csv,Interior 3,84,z06_2lz_h67,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A1,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:84:855fffdac2,staging_variant_matrix_rows.csv,Interior 3,84,z06_3lz_h67,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A2,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:84:ed025cadfb,staging_variant_matrix_rows.csv,Interior 3,84,z06_2lz_h07,variant_matrix_row,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A1,37S,,"Santorini Blue custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:00549c285e,staging_variant_matrix_rows.csv,Interior 3,85,z06_1lz_h07,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",--,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:5ddf604ed3,staging_variant_matrix_rows.csv,Interior 3,85,z06_2lz_h67,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",A1,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:748c317590,staging_variant_matrix_rows.csv,Interior 3,85,z06_3lz_h07,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",A2,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:80450d1fc0,staging_variant_matrix_rows.csv,Interior 3,85,z06_2lz_h07,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",A1,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:81fcb9b28a,staging_variant_matrix_rows.csv,Interior 3,85,z06_1lz_h67,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",--,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:85:d925d2b5e2,staging_variant_matrix_rows.csv,Interior 3,85,z06_3lz_h67,variant_matrix_row,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior.",A2,38S,,"Adrenaline Red custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior or (HU0/HXO) Adrenaline Red/Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:12cb89e7fe,staging_variant_matrix_rows.csv,Interior 3,86,z06_3lz_h67,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A2,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:27201077c0,staging_variant_matrix_rows.csv,Interior 3,86,z06_2lz_h07,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A1,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:483d437bc4,staging_variant_matrix_rows.csv,Interior 3,86,z06_3lz_h07,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A2,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:64fb7e32fc,staging_variant_matrix_rows.csv,Interior 3,86,z06_1lz_h67,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",--,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:98a5aa41fa,staging_variant_matrix_rows.csv,Interior 3,86,z06_1lz_h07,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",--,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:86:da22bdd724,staging_variant_matrix_rows.csv,Interior 3,86,z06_2lz_h67,variant_matrix_row,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior.",A1,36S,,"Competition Yellow custom leather stitch, includes seats, instrument panel, doors and console
1. Requires (H1Y/HTM/HTP) Jet Black interior.
2. Requires (HTE/HTT/HUB/HUC) Jet Black interior."
staging_variant_matrix_rows.csv:Interior 3:87:43f100fdca,staging_variant_matrix_rows.csv,Interior 3,87,z06_2lz_h07,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",A,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:87:564cda1b83,staging_variant_matrix_rows.csv,Interior 3,87,z06_2lz_h67,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",A,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:87:72e0986438,staging_variant_matrix_rows.csv,Interior 3,87,z06_3lz_h07,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",A,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:87:ab94fc57d7,staging_variant_matrix_rows.csv,Interior 3,87,z06_3lz_h67,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",A,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:87:cd46ec8f61,staging_variant_matrix_rows.csv,Interior 3,87,z06_1lz_h07,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",--,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:87:f3326c56d4,staging_variant_matrix_rows.csv,Interior 3,87,z06_1lz_h67,variant_matrix_row,"Stealth Interior Trim Package, dark finish aluminum trim",--,BAZ,,"Stealth Interior Trim Package, dark finish aluminum trim"
staging_variant_matrix_rows.csv:Interior 3:88:39e5e11837,staging_variant_matrix_rows.csv,Interior 3,88,z06_1lz_h67,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",--,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:88:589605d5e8,staging_variant_matrix_rows.csv,Interior 3,88,z06_3lz_h07,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",■1,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:88:767c4073bd,staging_variant_matrix_rows.csv,Interior 3,88,z06_3lz_h67,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",■1,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:88:787b5b9b2b,staging_variant_matrix_rows.csv,Interior 3,88,z06_1lz_h07,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",--,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:88:bf30357ceb,staging_variant_matrix_rows.csv,Interior 3,88,z06_2lz_h07,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",--,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:88:e7fd442578,staging_variant_matrix_rows.csv,Interior 3,88,z06_2lz_h67,variant_matrix_row,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",--,,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede."
staging_variant_matrix_rows.csv:Interior 3:89:413adfe32d,staging_variant_matrix_rows.csv,Interior 3,89,z06_2lz_h07,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",--,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:89:8b03e2052b,staging_variant_matrix_rows.csv,Interior 3,89,z06_1lz_h07,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",--,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:89:a15d90be36,staging_variant_matrix_rows.csv,Interior 3,89,z06_1lz_h67,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",--,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:89:c21af874b1,staging_variant_matrix_rows.csv,Interior 3,89,z06_2lz_h67,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",--,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:89:cacb2069ed,staging_variant_matrix_rows.csv,Interior 3,89,z06_3lz_h07,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",■,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:89:f9ae76b24c,staging_variant_matrix_rows.csv,Interior 3,89,z06_3lz_h67,variant_matrix_row,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim",■,,IWE,"Sueded Microfiber-Wrapped Upper Interior Trim Package, includes headliner, visors, trim above windshield and rear window, and A-pillar trim"
staging_variant_matrix_rows.csv:Interior 3:9:539eadce1e,staging_variant_matrix_rows.csv,Interior 3,9,z06_3lz_h07,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",■,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:9:5a388f1637,staging_variant_matrix_rows.csv,Interior 3,9,z06_3lz_h67,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",■,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:9:5e856100f3,staging_variant_matrix_rows.csv,Interior 3,9,z06_1lz_h07,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",--,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:9:bcbdc98049,staging_variant_matrix_rows.csv,Interior 3,9,z06_1lz_h67,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",--,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:9:d2ee2b2931,staging_variant_matrix_rows.csv,Interior 3,9,z06_2lz_h07,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",■,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:9:e5a83a83bc,staging_variant_matrix_rows.csv,Interior 3,9,z06_2lz_h67,variant_matrix_row,"Audio system feature, Bose Performance Series Sound System with 14 speakers",■,,UQH,"Audio system feature, Bose Performance Series Sound System with 14 speakers"
staging_variant_matrix_rows.csv:Interior 3:90:2e639161ae,staging_variant_matrix_rows.csv,Interior 3,90,z06_1lz_h07,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",--,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:90:5bee49d88f,staging_variant_matrix_rows.csv,Interior 3,90,z06_3lz_h07,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",A,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:90:7c841f5df3,staging_variant_matrix_rows.csv,Interior 3,90,z06_2lz_h07,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",A,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:90:9f0c997ea1,staging_variant_matrix_rows.csv,Interior 3,90,z06_2lz_h67,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",A,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:90:b9cefb563c,staging_variant_matrix_rows.csv,Interior 3,90,z06_3lz_h67,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",A,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:90:fdd87eea17,staging_variant_matrix_rows.csv,Interior 3,90,z06_1lz_h67,variant_matrix_row,"Trim, interior, carbon fiber cluster-surround and console/door switch plates",--,FA5,,"Trim, interior, carbon fiber cluster-surround and console/door switch plates"
staging_variant_matrix_rows.csv:Interior 3:91:2b153078e2,staging_variant_matrix_rows.csv,Interior 3,91,z06_2lz_h67,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",--,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:91:377f4d58f9,staging_variant_matrix_rows.csv,Interior 3,91,z06_3lz_h07,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",A1,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:91:406ac68eaa,staging_variant_matrix_rows.csv,Interior 3,91,z06_1lz_h07,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",--,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:91:89d73af285,staging_variant_matrix_rows.csv,Interior 3,91,z06_2lz_h07,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",--,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:91:93b4bb8faa,staging_variant_matrix_rows.csv,Interior 3,91,z06_1lz_h67,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",--,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:91:d0601da75f,staging_variant_matrix_rows.csv,Interior 3,91,z06_3lz_h67,variant_matrix_row,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim.",A1,FA6,,"Trim, interior, level 2, carbon fiber instrument panel trim, cluster-surround and console/door inserts
1. Not available with (FA5) carbon fiber interior trim."
staging_variant_matrix_rows.csv:Interior 3:92:4021af2044,staging_variant_matrix_rows.csv,Interior 3,92,z06_1lz_h07,variant_matrix_row,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver",S,,TDM,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver"
staging_variant_matrix_rows.csv:Interior 3:92:4160beb3d2,staging_variant_matrix_rows.csv,Interior 3,92,z06_3lz_h07,variant_matrix_row,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver",S,,TDM,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver"
staging_variant_matrix_rows.csv:Interior 3:92:85201aec98,staging_variant_matrix_rows.csv,Interior 3,92,z06_2lz_h67,variant_matrix_row,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver",S,,TDM,"Teen Driver, a configurable feature that lets you activate customizable vehicle settings associated with a key fob, to help encourage safe driving behavior. It can limit certain available vehicle features, and it prevents certain safety systems from being turned off. An in-vehicle report card gives you information on driving habits and helps you to continue to coach your new driver"
