review_item_id,severity,reason,source_file,source_sheet,source_row,model_key,proposal_selectable_id,rpo,raw_value,recommended_action,notes
review_3faa286429e6,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,85,grand_sport,prop_grand_sport_interior_norpo_2ef9b7b1,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",review_non_standard_row_without_rpo,
review_3faa286429e6,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,85,grand_sport,prop_grand_sport_interior_norpo_2ef9b7b1,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",review_non_standard_row_without_rpo,
review_3faa286429e6,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,85,grand_sport,prop_grand_sport_interior_norpo_2ef9b7b1,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",review_non_standard_row_without_rpo,
review_3faa286429e6,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,85,grand_sport,prop_grand_sport_interior_norpo_2ef9b7b1,,"Custom Leather Wrapped Interior Package, features leather-wrapped upper instrument panel, door trim panels and console
1. When (HUB/HUC) Ultimate Suede Jet Black is ordered, the instrument panel, door trim panels and console will be suede.",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_5cc2af460dfd,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,89,grand_sport,prop_grand_sport_interior_norpo_d224c999,,"Theft-deterrent system, vehicle, push button start, immobilizer and audible visual alarm",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_f24aa4553a06,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,93,grand_sport,prop_grand_sport_interior_norpo_ecdc6163,,"Trunk release, push button open",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_8e706b09178c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,96,grand_sport,prop_grand_sport_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_75f4fb20098c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 2,97,grand_sport,prop_grand_sport_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_30cc4b5cb5bb,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,100,z06,prop_z06_interior_norpo_abb2ac9b,,"Visors, driver and passenger illuminated vanity mirrors, covered",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_41b28cdefdf2,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,101,z06,prop_z06_interior_norpo_eb01ebfd,,"Windows, power with driver and passenger Express-Down/Up",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_d532bb79813a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,16,z06,prop_z06_interior_norpo_7a5ed39f,,"Console, floor, 2 cup holders, auxiliary power outlet, 3 USB ports (2 type-C, 1 type-A), passenger grab handle and lockable storage",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_e51cb92bd6ea,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,17,z06,prop_z06_interior_norpo_7210b5e2,,"Cruise control, electronic with set and resume speed",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_4f5ba2d7702a,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,19,z06,prop_z06_interior_norpo_4bfa2d80,,"Door locks, power programmable with lockout protection",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_7a6739a34b59,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,20,z06,prop_z06_interior_norpo_b15202ae,,"Floor mats, carpeted",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_c2fdb8016a29,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,22,z06,prop_z06_interior_norpo_0f66e4c2,,"Hatch release, push button open",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_ffb4c9166e1e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,24,z06,prop_z06_interior_norpo_2d5b2f76,,"Keyless Open and Start, includes 2 remote transmitters that enable automatic door unlock and open by touching door switch",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_1c0eb270a16e,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,26,z06,prop_z06_interior_norpo_4835e899,,"Lighting, interior, theater dimming",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_431691bd941c,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,50,z06,prop_z06_interior_norpo_c87393cc,,"OnStar Basics (OnStar Fleet Basics for Fleet) Drive with confidence and convenience using core OnStar services, featuring built-in voice assistance, real-time navigation, and access to audio streaming apps. With your vehicle mobile app, you can seamlessly manage your vehicle by sending commands and enjoy peace of mind knowing Automatic Crash Response can connect you to help if you’re in need. 
1. Requires (UE1) OnStar. OnStar Basics is standard for 8 years; working electrical system, cell reception and GPS signal required. OnStar links to emergency services. Service coverage varies with conditions and location. Service availability, features and functionality vary by device and software version. Subject to user terms. See onstar.com for details and limitations. Removed with a ship-to of Guam, Puerto Rico or the Virgin Islands.",review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_17619dd2aac8,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,58,z06,prop_z06_interior_norpo_bc2e6b81,,Remote vehicle starter system,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_855fa30c6f26,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,6,z06,prop_z06_interior_norpo_6cc1585d,,Air filtration system with pollen filter,review_non_standard_row_without_rpo,
review_979044cddeb4,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,83,z06,prop_z06_interior_norpo_cf33f3bd,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",review_non_standard_row_without_rpo,
review_979044cddeb4,review,blank_rpo_non_standard_equipment,staging_variant_matrix_rows.csv,Interior 3,83,z06,prop_z06_interior_norpo_cf33f3bd,,"Steering wheel controls, audio, voice recognition, cruise and Driver Information Center",review_non_standard_row_without_rpo,
