source_sheet,source_row,model_key,scope_type,exterior_color_rpo,exterior_color_name,interior_code,interior_label,seat_code,trim_level,raw_status,status_symbol,footnote_refs,canonical_status,source_detail_raw
Color and Trim 1,15,corvette,model_global,,,"Santorini Blue Dipped with Torch Red accents
en-us",Touch-Up Paint Number,Color Code,Exterior Solid Paint,"Santorini Blue Dipped with Torch Red accents
en-us",S,"antorini Blue Dipped with Torch Red accents
en-us",standard,"[""Exterior Solid Paint"","""",""Color Code"",""Touch-Up Paint Number"",""Jet Black\nen-us"",""Sky Cool Gray1\nen-us"",""Adrenaline Red2\nen-us"",""Adrenaline Red Dipped3\nen-us"",""Natural2\nen-us"",""Natural Dipped4\nen-us"",""Santorini Blue\nen-us"",""Habanero\nen-us"",""Very Dark Atmosphere\nen-us"",""Ultimate Suede Jet Black\nen-us"",""Asymmetrical Adrenaline Red / Jet Black\nen-us"",""Asymmetrical Santorini Blue / Jet Black\nen-us"",""Santorini Blue Dipped with Torch Red accents\nen-us""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,A,WA-418C,G26,Sebring Orange Tintcoat9,A,A,,available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,16,corvette,model_global,,,,WA-418C,G26,Sebring Orange Tintcoat9,--,--,,not_available,"[""Sebring Orange Tintcoat9"","""",""G26"",""WA-418C"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""A"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic10,A,A,,available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic10,A,A,,available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic10,A,A,,available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic10,A,A,,available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,A,WA-247L,G4Z,Roswell Green Metallic10,A,A,,available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,17,corvette,model_global,,,,WA-247L,G4Z,Roswell Green Metallic10,--,--,,not_available,"[""Roswell Green Metallic10"","""",""G4Z"",""WA-247L"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--"",""A"",""--"",""--"",""--""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,18,corvette,model_global,,,A,WA-9567,G8G,Arctic White,A,A,,available,"[""Arctic White"","""",""G8G"",""WA-9567"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,19,corvette,model_global,,,A,WA-8555,GBA,Black,A,A,,available,"[""Black"","""",""GBA"",""WA-8555"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,A,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,A,A,,available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,20,corvette,model_global,,,,WA-233K,GBK,Competition Yellow Tintcoat Metallic9,--,--,,not_available,"[""Competition Yellow Tintcoat Metallic9"","""",""GBK"",""WA-233K"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""A"",""A"",""--"",""--"",""--""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,21,corvette,model_global,,,A,WA-243F,GEC,NEW!  Pitch Gray Metallic,A,A,,available,"[""NEW!  Pitch Gray Metallic"","""",""GEC"",""WA-243F"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,22,corvette,model_global,,,A,WA-240K,GKA,Blade Silver Metallic,A,A,,available,"[""Blade Silver Metallic"","""",""GKA"",""WA-240K"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,A,WA-9075,GKZ,Torch Red,A,A,,available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
Color and Trim 1,23,corvette,model_global,,,,WA-9075,GKZ,Torch Red,--,--,,not_available,"[""Torch Red"","""",""GKZ"",""WA-9075"",""A"",""A"",""A"",""A"",""A"",""A"",""--"",""--"",""--"",""A"",""A"",""--"",""A""]"
