proposal_selectable_id,proposal_scope,proposal_status,source_sheet,model_key,section_family,orderable_rpo,ref_rpo,proposal_label,description,selectable_source,has_orderable_rpo,has_ref_rpo,review_status,source_ref_ids,notes,proposal_filter_status
prop_zr1_mechanical_j6b,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6B,,"Calipers, Blue-painted","Calipers, Blue-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:12:649190be95|staging_variant_matrix_rows.csv:Mechanical 4:12:7f294dbe7a|staging_variant_matrix_rows.csv:Mechanical 4:12:83df98d7ee|staging_variant_matrix_rows.csv:Mechanical 4:12:9c03ff0d3e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_j6e,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6E,,"Calipers, Velocity Yellow-painted","Calipers, Velocity Yellow-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:13:2b16a1a74a|staging_variant_matrix_rows.csv:Mechanical 4:13:4664633af7|staging_variant_matrix_rows.csv:Mechanical 4:13:cb1700422c|staging_variant_matrix_rows.csv:Mechanical 4:13:d108f9ca2f,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_j6f,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6F,,"Calipers, Bright Red-painted","Calipers, Bright Red-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:14:1df17000e7|staging_variant_matrix_rows.csv:Mechanical 4:14:c64524d33b|staging_variant_matrix_rows.csv:Mechanical 4:14:ed687449b0|staging_variant_matrix_rows.csv:Mechanical 4:14:f08a6dcf61,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_j6l,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6L,,"Calipers, Orange-painted","Calipers, Orange-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:15:161c0323b7|staging_variant_matrix_rows.csv:Mechanical 4:15:b7dc99db8b|staging_variant_matrix_rows.csv:Mechanical 4:15:d26fa0ad30|staging_variant_matrix_rows.csv:Mechanical 4:15:f5648a42d2,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_j6n,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6N,,"Calipers, Edge Red-painted","Calipers, Edge Red-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:16:49d7516b9c|staging_variant_matrix_rows.csv:Mechanical 4:16:bc4f7af324|staging_variant_matrix_rows.csv:Mechanical 4:16:c32836e8d5|staging_variant_matrix_rows.csv:Mechanical 4:16:fb85221f1b,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_j6o,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,J6O,,"Calipers, Bronze-painted","Calipers, Bronze-painted",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:17:391a4b8d74|staging_variant_matrix_rows.csv:Mechanical 4:17:6fc434eafd|staging_variant_matrix_rows.csv:Mechanical 4:17:a9e664c97b|staging_variant_matrix_rows.csv:Mechanical 4:17:e45db4300b,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_nb8,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,NB8,,"Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington","Emissions override, California  (allows a dealer in states that require California emissions - California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington - to order Federal emissions for a vehicle that will be registered in a state that has Federal emission requirements). Do not use for vehicles that will be registered in California, Colorado, Connecticut, Delaware, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island or Washington",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:21:1891be63c1|staging_variant_matrix_rows.csv:Mechanical 4:21:2222c9af62|staging_variant_matrix_rows.csv:Mechanical 4:21:5f3c991bc0|staging_variant_matrix_rows.csv:Mechanical 4:21:b24aa4afa8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_nb9,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,NB9,,"Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)","Emissions override, state-specific (for dealers ordering vehicles in (YF5) or (NE1) emission states - California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington)",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:22:252e75ed56|staging_variant_matrix_rows.csv:Mechanical 4:22:7f8c7b8fc4|staging_variant_matrix_rows.csv:Mechanical 4:22:e0ab78a262|staging_variant_matrix_rows.csv:Mechanical 4:22:ff8a53509e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_nc7,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,NC7,,"Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)","Emissions override, Federal (for vehicles ordered by dealers in Federal emission states with (YF5) or (NE1) emissions - Not required for vehicles being shipped to California, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont or Washington)",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:23:5cb04eb849|staging_variant_matrix_rows.csv:Mechanical 4:23:64aa3dd5d2|staging_variant_matrix_rows.csv:Mechanical 4:23:836e62d55b|staging_variant_matrix_rows.csv:Mechanical 4:23:e40ee5570c,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_ne1,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,NE1,,"Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements","Emissions, Colorado, Connecticut, Delaware, Maine, Maryland, Massachusetts, Minnesota, Nevada, New Jersey, New Mexico, New York, Oregon, Pennsylvania, Rhode Island, Vermont and Washington state requirements",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:20:0c92a46cf8|staging_variant_matrix_rows.csv:Mechanical 4:20:1e03b688c3|staging_variant_matrix_rows.csv:Mechanical 4:20:b6dd45d5df|staging_variant_matrix_rows.csv:Mechanical 4:20:f09b6adb07,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_nwi,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,NWI,,"NEW!  Exhaust tips, bright, center, quad, exposed","NEW!  Exhaust tips, bright, center, quad, exposed",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:33:00267ac2c6|staging_variant_matrix_rows.csv:Mechanical 4:33:88239d607f|staging_variant_matrix_rows.csv:Mechanical 4:33:a1953fcc51|staging_variant_matrix_rows.csv:Mechanical 4:33:e50d739035,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_pbc,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,PBC,,Customer Engine Build Program,Customer Engine Build Program,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:26:5c5ee563ff|staging_variant_matrix_rows.csv:Mechanical 4:26:726982b4ce|staging_variant_matrix_rows.csv:Mechanical 4:26:bdf3148daf|staging_variant_matrix_rows.csv:Mechanical 4:26:da0cac5121,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_slk,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,SLK,,"LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory","LPO, Rear hatch strut bracket, Edge Red, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:38:9785acee78|staging_variant_matrix_rows.csv:Mechanical 4:38:9869f0ca41|staging_variant_matrix_rows.csv:Mechanical 4:38:a6f77d1ef3|staging_variant_matrix_rows.csv:Mechanical 4:38:fa6b388962,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_sln,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,SLN,,"LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory","LPO, Visible carbon fiber engine cross brace with Jake logo, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:36:01866be156|staging_variant_matrix_rows.csv:Mechanical 4:36:451511629b|staging_variant_matrix_rows.csv:Mechanical 4:36:5af2cdeaf6|staging_variant_matrix_rows.csv:Mechanical 4:36:609a9f894e,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_yf5,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,YF5,,"Emissions, California state requirements, 50-state certified","Emissions, California state requirements, 50-state certified",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:19:253f9f2569|staging_variant_matrix_rows.csv:Mechanical 4:19:92b543711b|staging_variant_matrix_rows.csv:Mechanical 4:19:d4029cc64a|staging_variant_matrix_rows.csv:Mechanical 4:19:f398cd6092,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1_mechanical_ztk,primary_matrix_selectable_candidate,proposal_only,Mechanical 4,zr1,mechanical,ZTK,,"ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires","ZTK Track Performance Package, includes (FEJ/FEZ) ZTK suspension with Magnetic Selective Ride Control and (XFS) 275/30ZR20 front and 345/25ZR21 rear Michelin Pilot Sport Cup 2 R ultra performance tires",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Mechanical 4:50:15f5a2a085|staging_variant_matrix_rows.csv:Mechanical 4:50:3a0ba70bbc|staging_variant_matrix_rows.csv:Mechanical 4:50:96298961bd|staging_variant_matrix_rows.csv:Mechanical 4:50:d41211e917,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_5jr,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,5JR,,"LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory","LPO, Outside mirror covers in visible Carbon Fiber, includes (DRG) Carbon Flash Metallic-painted outside mirrors, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:32:7a4bd7ec51|staging_variant_matrix_rows.csv:Exterior 4:32:879440f874|staging_variant_matrix_rows.csv:Exterior 4:32:b5fc7ba614|staging_variant_matrix_rows.csv:Exterior 4:32:cd8875bc5a,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_5zc,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,5ZC,,"LPO, Jake logo wheel center caps. Genuine Corvette Accessory","LPO, Jake logo wheel center caps. Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:39:2333626fae|staging_variant_matrix_rows.csv:Exterior 4:39:57de7b36ab|staging_variant_matrix_rows.csv:Exterior 4:39:a210d9876b|staging_variant_matrix_rows.csv:Exterior 4:39:f8e97c5e51,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dpb,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DPB,,Carbon Flash with Blue accent Full Length Dual Racing Stripes,Carbon Flash with Blue accent Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:55:0391707ab1|staging_variant_matrix_rows.csv:Exterior 4:55:917f35e3b5|staging_variant_matrix_rows.csv:Exterior 4:55:b870776c8c|staging_variant_matrix_rows.csv:Exterior 4:55:ee82a0d2d6,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dpc,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DPC,,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,Carbon Flash with Yellow accent Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:56:3d9f7347e9|staging_variant_matrix_rows.csv:Exterior 4:56:87d1cacaab|staging_variant_matrix_rows.csv:Exterior 4:56:a4756d8488|staging_variant_matrix_rows.csv:Exterior 4:56:e918944167,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dpg,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DPG,,Carbon Flash with Orange accent Full Length Dual Racing Stripes,Carbon Flash with Orange accent Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:57:0033a66afd|staging_variant_matrix_rows.csv:Exterior 4:57:006fbc5212|staging_variant_matrix_rows.csv:Exterior 4:57:4a55406d4c|staging_variant_matrix_rows.csv:Exterior 4:57:a34d73e1f8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dpl,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DPL,,Carbon Flash with Red accent Full Length Dual Racing Stripes,Carbon Flash with Red accent Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:58:39a40270ec|staging_variant_matrix_rows.csv:Exterior 4:58:3f92adf183|staging_variant_matrix_rows.csv:Exterior 4:58:84136b9f60|staging_variant_matrix_rows.csv:Exterior 4:58:b95e01cff5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dpt,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DPT,,Carbon Flash with Silver accent Full Length Dual Racing Stripes,Carbon Flash with Silver accent Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:59:0e16f0ad14|staging_variant_matrix_rows.csv:Exterior 4:59:855e9dbca3|staging_variant_matrix_rows.csv:Exterior 4:59:9a6b0ca0b2|staging_variant_matrix_rows.csv:Exterior 4:59:f85295c3db,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dsy,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DSY,,Edge Orange Full Length Dual Racing Stripes,Edge Orange Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:63:03818bed9c|staging_variant_matrix_rows.csv:Exterior 4:63:229d46a48e|staging_variant_matrix_rows.csv:Exterior 4:63:3782d09a1d|staging_variant_matrix_rows.csv:Exterior 4:63:6c6804d7ef,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dsz,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DSZ,,Edge Red Full Length Dual Racing Stripes,Edge Red Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:64:12227426cf|staging_variant_matrix_rows.csv:Exterior 4:64:57a3f8d16b|staging_variant_matrix_rows.csv:Exterior 4:64:ce72a0024a|staging_variant_matrix_rows.csv:Exterior 4:64:f13509b5dc,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dt0,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DT0,,Competition Yellow Full Length Dual Racing Stripes,Competition Yellow Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:66:0988101ddb|staging_variant_matrix_rows.csv:Exterior 4:66:3a2827a396|staging_variant_matrix_rows.csv:Exterior 4:66:57aee3ea8b|staging_variant_matrix_rows.csv:Exterior 4:66:b3b5ab64cb,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dtb,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DTB,,Electric Blue Full Length Dual Racing Stripes,Electric Blue Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:61:a85e86be1f|staging_variant_matrix_rows.csv:Exterior 4:61:c22b57fbdd|staging_variant_matrix_rows.csv:Exterior 4:61:f7f27946a0|staging_variant_matrix_rows.csv:Exterior 4:61:fc66e2dd85,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dth,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DTH,,Carbon Flash Metallic Full Length Dual Racing Stripes,Carbon Flash Metallic Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:62:342a8c27fe|staging_variant_matrix_rows.csv:Exterior 4:62:6638c59407|staging_variant_matrix_rows.csv:Exterior 4:62:e6774945ee|staging_variant_matrix_rows.csv:Exterior 4:62:f850565986,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_dub,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DUB,,Sterling Silver Full Length Dual Racing Stripes,Sterling Silver Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:65:66863479d2|staging_variant_matrix_rows.csv:Exterior 4:65:66a163cc61|staging_variant_matrix_rows.csv:Exterior 4:65:82f6cc9a25|staging_variant_matrix_rows.csv:Exterior 4:65:e5889b70c5,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_due,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DUE,,NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,NEW!  Asymmetrical Santorini Blue/Carbon Flash Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:53:118c2a42c3|staging_variant_matrix_rows.csv:Exterior 4:53:45d3cae923|staging_variant_matrix_rows.csv:Exterior 4:53:539c3d2fcb|staging_variant_matrix_rows.csv:Exterior 4:53:6f34a24708,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_duk,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DUK,,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,Asymmetrical Edge Red/Carbon Flash Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:54:15dc06534e|staging_variant_matrix_rows.csv:Exterior 4:54:556b5c717e|staging_variant_matrix_rows.csv:Exterior 4:54:565209e63f|staging_variant_matrix_rows.csv:Exterior 4:54:ce191e9d14,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_duw,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,DUW,,Edge Blue Full Length Dual Racing Stripes,Edge Blue Full Length Dual Racing Stripes,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:60:52a9628aa7|staging_variant_matrix_rows.csv:Exterior 4:60:576bfe9e7a|staging_variant_matrix_rows.csv:Exterior 4:60:63ff900e23|staging_variant_matrix_rows.csv:Exterior 4:60:9e09f57193,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_e60,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,E60,,"Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system","Front lift adjustable height with memory, includes (TR7) automatic headlamp leveling system",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:15:093916e559|staging_variant_matrix_rows.csv:Exterior 4:15:8501ed5426|staging_variant_matrix_rows.csv:Exterior 4:15:ee87125a9f|staging_variant_matrix_rows.csv:Exterior 4:15:f0ae6349c7,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_etv,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,ETV,,"Exterior trim, carbon fiber split window trim, painted body-color","Exterior trim, carbon fiber split window trim, painted body-color",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:14:2a4133927a|staging_variant_matrix_rows.csv:Exterior 4:14:b781a16247|staging_variant_matrix_rows.csv:Exterior 4:14:b9e00106c2|staging_variant_matrix_rows.csv:Exterior 4:14:c1422595c2,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_eyk,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,EYK,,Chrome Exterior Badge Package,Chrome Exterior Badge Package,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:8:5b15c86f47|staging_variant_matrix_rows.csv:Exterior 4:8:70756184cb|staging_variant_matrix_rows.csv:Exterior 4:8:8b23a95ae3|staging_variant_matrix_rows.csv:Exterior 4:8:a6aa1d3cb0,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_pcq,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,PCQ,,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories","LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:22:24ef4b7f8a|staging_variant_matrix_rows.csv:Exterior 4:22:ddc884f87e|staging_variant_matrix_rows.csv:Exterior 4:22:e25ca8b613|staging_variant_matrix_rows.csv:Exterior 4:22:e817cfe08a,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_pin,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,PIN,,Customer VIN ending reservation,Customer VIN ending reservation,primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:11:0e9f06d994|staging_variant_matrix_rows.csv:Exterior 4:11:ce60fba8f5|staging_variant_matrix_rows.csv:Exterior 4:11:f67d831dcd|staging_variant_matrix_rows.csv:Exterior 4:11:ff5682c440,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_r88,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,R88,,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory","LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:28:6d4d426963|staging_variant_matrix_rows.csv:Exterior 4:28:a05fb38468|staging_variant_matrix_rows.csv:Exterior 4:28:afd23bb732|staging_variant_matrix_rows.csv:Exterior 4:28:ce8a02b9d8,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_r8c,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,R8C,,"Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN","Corvette Museum Delivery, acknowledgement form required, includes (CFX) Corvette Museum logo plaque personalized with your name and VIN",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:10:8307aae6ff|staging_variant_matrix_rows.csv:Exterior 4:10:96e36c29eb|staging_variant_matrix_rows.csv:Exterior 4:10:ce7de73089|staging_variant_matrix_rows.csv:Exterior 4:10:dc6a5b5705,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
prop_zr1x_exterior_rik,primary_matrix_selectable_candidate,proposal_only,Exterior 4,zr1x,exterior,RIK,,"LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory","LPO, Rear Corvette script badge in Torch Red, Genuine Corvette Accessory",primary_variant_matrix,true,false,proposal_only,staging_variant_matrix_rows.csv:Exterior 4:37:1dbdd16820|staging_variant_matrix_rows.csv:Exterior 4:37:3539fed22a|staging_variant_matrix_rows.csv:Exterior 4:37:565db70165|staging_variant_matrix_rows.csv:Exterior 4:37:ae0ec9e063,Generated proposal files are review artifacts only and must not be copied blindly into data/stingray. They are not canonical source data.,confident_subset
