source_ref_id,source_file,source_sheet,source_row,source_column_or_cell_range,source_field,raw_value,raw_status,orderable_rpo,ref_rpo,source_detail_raw
staging_variant_matrix_rows.csv:Exterior 4:22:e817cfe08a,staging_variant_matrix_rows.csv,Exterior 4,22,zr1x_1lz_s07,variant_matrix_row,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories",A/D,PCQ,,"LPO, Grille Screen Protection Package, includes (VWE) front radiator grille screens LPO and (VWT) insect protection grille screen LPO, Genuine Corvette Accessories"
staging_variant_matrix_rows.csv:Exterior 4:23:3c6b04da4a,staging_variant_matrix_rows.csv,Exterior 4,23,zr1_1lz_r67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:4ffd6f3865,staging_variant_matrix_rows.csv,Exterior 4,23,zr1_3lz_r07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:531a1714f6,staging_variant_matrix_rows.csv,Exterior 4,23,zr1_1lz_r07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:8a7cdbcc25,staging_variant_matrix_rows.csv,Exterior 4,23,zr1x_3lz_s67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:b93c942241,staging_variant_matrix_rows.csv,Exterior 4,23,zr1x_1lz_s07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:dde1cd7ef3,staging_variant_matrix_rows.csv,Exterior 4,23,zr1x_3lz_s07,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:f535c0f369,staging_variant_matrix_rows.csv,Exterior 4,23,zr1_3lz_r67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:23:fc16b6eb4e,staging_variant_matrix_rows.csv,Exterior 4,23,zr1x_1lz_s67,variant_matrix_row,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory",A/D,RWH,,"LPO, Premium indoor car cover, Black with crossed flags logo, Genuine Corvette Accessory"
staging_variant_matrix_rows.csv:Exterior 4:24:0172e3cd85,staging_variant_matrix_rows.csv,Exterior 4,24,zr1_1lz_r67,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:1520e7004d,staging_variant_matrix_rows.csv,Exterior 4,24,zr1x_1lz_s07,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:56904d2b20,staging_variant_matrix_rows.csv,Exterior 4,24,zr1x_3lz_s07,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:608df51b3e,staging_variant_matrix_rows.csv,Exterior 4,24,zr1_3lz_r67,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:8055c3caa2,staging_variant_matrix_rows.csv,Exterior 4,24,zr1_3lz_r07,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:8c3d44816e,staging_variant_matrix_rows.csv,Exterior 4,24,zr1x_1lz_s67,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:d5f3c60442,staging_variant_matrix_rows.csv,Exterior 4,24,zr1_1lz_r07,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:24:fd2c6b77cb,staging_variant_matrix_rows.csv,Exterior 4,24,zr1x_3lz_s67,variant_matrix_row,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,WKR,,"LPO, Premium indoor car cover, GT3.R, fully rendered, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:005ee4256d,staging_variant_matrix_rows.csv,Exterior 4,25,zr1_1lz_r67,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:326705ec1f,staging_variant_matrix_rows.csv,Exterior 4,25,zr1x_3lz_s67,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:47131c2334,staging_variant_matrix_rows.csv,Exterior 4,25,zr1_1lz_r07,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:74a349f036,staging_variant_matrix_rows.csv,Exterior 4,25,zr1_3lz_r67,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:957af6b7d4,staging_variant_matrix_rows.csv,Exterior 4,25,zr1x_1lz_s07,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:a8bffc36a0,staging_variant_matrix_rows.csv,Exterior 4,25,zr1_3lz_r07,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D1,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:b6b887bb37,staging_variant_matrix_rows.csv,Exterior 4,25,zr1x_3lz_s07,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:25:f8c7d1b0e1,staging_variant_matrix_rows.csv,Exterior 4,25,zr1x_1lz_s67,variant_matrix_row,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package.",A/D2,RWJ,,"LPO, Premium outdoor car cover, Gray with crossed flags logo and Corvette silhouette, Genuine Corvette Accessory
1. Not available with (TOM) ZR1 Carbon Fiber Aero Package.
2. Not available with (TOM) ZR1X Carbon Fiber Aero Package."
staging_variant_matrix_rows.csv:Exterior 4:26:1dc2b1f2bb,staging_variant_matrix_rows.csv,Exterior 4,26,zr1_1lz_r67,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:34e5d2a2e1,staging_variant_matrix_rows.csv,Exterior 4,26,zr1x_1lz_s07,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:3917504c2e,staging_variant_matrix_rows.csv,Exterior 4,26,zr1_3lz_r67,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:4220038757,staging_variant_matrix_rows.csv,Exterior 4,26,zr1x_3lz_s67,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:62bc4c09f5,staging_variant_matrix_rows.csv,Exterior 4,26,zr1_3lz_r07,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:b3645ddcb2,staging_variant_matrix_rows.csv,Exterior 4,26,zr1x_1lz_s67,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:be18001de5,staging_variant_matrix_rows.csv,Exterior 4,26,zr1_1lz_r07,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:26:cc029e2b56,staging_variant_matrix_rows.csv,Exterior 4,26,zr1x_3lz_s07,variant_matrix_row,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,SB9,,"NEW!  LPO, Hood and Roof Decal Package, Genuine Corvette Accessory
1. Not available with any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:27:2aa4807b35,staging_variant_matrix_rows.csv,Exterior 4,27,zr1_3lz_r67,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:2c46a69eec,staging_variant_matrix_rows.csv,Exterior 4,27,zr1x_3lz_s67,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:300489233a,staging_variant_matrix_rows.csv,Exterior 4,27,zr1x_3lz_s07,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:3757932554,staging_variant_matrix_rows.csv,Exterior 4,27,zr1x_1lz_s67,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:89ef2c73a2,staging_variant_matrix_rows.csv,Exterior 4,27,zr1x_1lz_s07,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:c26a3e10bb,staging_variant_matrix_rows.csv,Exterior 4,27,zr1_3lz_r07,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:c6a73ffd54,staging_variant_matrix_rows.csv,Exterior 4,27,zr1_1lz_r67,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:27:cfa2c7cec4,staging_variant_matrix_rows.csv,Exterior 4,27,zr1_1lz_r07,variant_matrix_row,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO.",A/D1,SFZ,,"LPO, Dark Stealth crossed flags emblems, front and rear on Z06 models, front and rear on Grand Sport, Z06, ZR1 and ZR1X models, Genuine Corvette Accessory
1. Not available with (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW) or (SB9) Hood and Roof Decal Package LPO."
staging_variant_matrix_rows.csv:Exterior 4:28:15fd737503,staging_variant_matrix_rows.csv,Exterior 4,28,zr1_1lz_r07,variant_matrix_row,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,R88,,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
staging_variant_matrix_rows.csv:Exterior 4:28:22f15f1861,staging_variant_matrix_rows.csv,Exterior 4,28,zr1_3lz_r67,variant_matrix_row,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW).",A/D1,R88,,"LPO, Illuminated crossed flags emblem, front, Genuine Corvette Accessory
1. Not available with (SFZ) Dark Stealth crossed flags emblems, LPO, (EYK) Chrome Exterior Badge Package or any Full Length Dual Racing Stripes (DPB, DPC, DPG, DPL, DPT, DSY, DSZ, DT0, DTB, DTH, DUB, DUE, DUK, DUW)."
